mlb_game_pk,date_played,away_bats_pi,away_pitch_pi,home_bats_pi,home_pitch_pi,away_bats_pi,away_pitch_pi,home_bats_pi,home_pitch_pi
746978,4/12/2024,0.69800000000000000,0.40000000000000000,0.69000000000000000,0.43600000000000000,0.6980,0.4000,0.6900,0.4360
746979,4/13/2024,0.7010000000000001,1.02900000000000000,0.6679999999999999,0.6679999999999999,0.7010,1.0290,0.6680,0.6680
746980,4/10/2024,0.67900000000000000,0.8300000000000001,0.69800000000000000,0.34600000000000000,0.6790,0.8300,0.6980,0.3460
746981,4/9/2024,0.66600000000000000,0.55500000000000000,0.73000000000000000,0.8360000000000001,0.6660,0.5550,0.7300,0.8360
746982,9/22/2024,0.68800000000000000,0.5309933255717467,0.75000000000000000,0.7104162874283168,0.6880,0.5310,0.7500,0.7104
746983,9/21/2024,0.68700000000000000,0.66181451523916900,0.75100000000000000,0.7643781192507793,0.6870,0.6618,0.7510,0.7644
746984,9/20/2024,0.68800000000000000,0.5168066905589074,0.74900000000000000,0.6601903251554857,0.6880,0.5168,0.7490,0.6602
746985,9/19/2024,0.7010000000000001,0.6828146796730801,0.75000000000000000,0.6887856080707602,0.7010,0.6828,0.7500,0.6888
746986,9/7/2024,0.67300000000000000,0.6975722229794095,0.76200000000000000,0.6841994758989091,0.6730,0.6976,0.7620,0.6842
746987,9/17/2024,0.70000000000000000,0.6376304307625782,0.75300000000000000,0.70454170567301700,0.7000,0.6376,0.7530,0.7045
746988,9/18/2024,0.7010000000000001,0.7263507721575682,0.75100000000000000,0.6803429639301065,0.7010,0.7264,0.7510,0.6803
746989,9/8/2024,0.67500000000000000,0.7614785901416948,0.76000000000000000,0.6656209435545988,0.6750,0.7615,0.7600,0.6656
746990,9/4/2024,0.61500000000000000,0.7787561703516316,0.76300000000000000,0.6890329176397719,0.6150,0.7788,0.7630,0.6890
746991,9/3/2024,0.6160000000000001,0.7835401116539766,0.76400000000000000,0.7954897434133772,0.6160,0.7835,0.7640,0.7955
746992,9/2/2024,0.61700000000000000,0.7828664171591554,0.76000000000000000,0.6659934469861284,0.6170,0.7829,0.7600,0.6660
746993,9/6/2024,0.6759999999999999,0.6966804691220316,0.76300000000000000,0.69502745063827200,0.6760,0.6967,0.7630,0.6950
746994,8/25/2024,0.74100000000000000,0.7136444463895489,0.76600000000000000,0.6884198597775637,0.7410,0.7136,0.7660,0.6884
746995,8/23/2024,0.74000000000000000,0.7075215159796443,0.76800000000000000,0.7537692496561526,0.7400,0.7075,0.7680,0.7538
746996,8/24/2024,0.74200000000000000,0.6583869275830614,0.76700000000000000,0.6891194150130024,0.7420,0.6584,0.7670,0.6891
746997,8/17/2024,0.77300000000000000,0.7500710765506631,0.77600000000000000,0.78293763549609200,0.7730,0.7501,0.7760,0.7829
746998,8/22/2024,0.74200000000000000,0.7428825092090396,0.77100000000000000,0.6578420627422246,0.7420,0.7429,0.7710,0.6578
746999,8/18/2024,0.77200000000000000,0.7103341378448491,0.77400000000000000,0.69179558998132400,0.7720,0.7103,0.7740,0.6918
747000,8/14/2024,0.6910000000000001,0.7345065688130703,0.77300000000000000,0.6985592183869798,0.6910,0.7345,0.7730,0.6986
747001,8/16/2024,0.76900000000000000,0.7384184466375862,0.77300000000000000,0.6397741094939142,0.7690,0.7384,0.7730,0.6398
747002,8/15/2024,0.77100000000000000,0.7172235578479846,0.77200000000000000,0.6954770345261018,0.7710,0.7172,0.7720,0.6955
747003,7/31/2024,0.6970000000000001,1.2661776511783271,0.77300000000000000,0.7049955448843332,0.6970,1.2662,0.7730,0.7050
747004,8/13/2024,0.6890000000000001,0.7081529911438027,0.77400000000000000,0.7569673903396915,0.6890,0.7082,0.7740,0.7570
747005,7/30/2024,0.6990000000000001,0.70671632973028100,0.77100000000000000,0.6389807229140385,0.6990,0.7067,0.7710,0.6390
747006,7/27/2024,0.73100000000000000,0.6749645485608478,0.76700000000000000,0.6972291886963261,0.7310,0.6750,0.7670,0.6972
747007,7/29/2024,0.6950000000000001,0.6873199688358977,0.76600000000000000,0.7045958755912567,0.6950,0.6873,0.7660,0.7046
747008,7/28/2024,0.73400000000000000,0.7858519947268201,0.76600000000000000,0.6982000720063066,0.7340,0.7859,0.7660,0.6982
747009,7/14/2024,0.75700000000000000,0.7471713304542362,0.76600000000000000,0.6882570280359666,0.7570,0.7472,0.7660,0.6883
747010,7/26/2024,0.73000000000000000,0.8033847335677857,0.76700000000000000,0.6976737061952725,0.7300,0.8034,0.7670,0.6977
747011,7/11/2024,0.68500000000000000,0.6131600544398297,0.77400000000000000,0.6572446529366425,0.6850,0.6132,0.7740,0.6572
747012,7/12/2024,0.75500000000000000,0.8221996574664587,0.77100000000000000,0.7563370531917089,0.7550,0.8222,0.7710,0.7563
747013,7/13/2024,0.75500000000000000,0.6472007568628932,0.76800000000000000,0.68614924436650600,0.7550,0.6472,0.7680,0.6861
747014,7/9/2024,0.68100000000000000,0.6589560890898387,0.77900000000000000,0.6553997296321725,0.6810,0.6590,0.7790,0.6554
747015,7/10/2024,0.6839999999999999,0.6583104526679321,0.77600000000000000,0.6221363163375505,0.6840,0.6583,0.7760,0.6221
747016,6/30/2024,0.67900000000000000,0.7069315262954818,0.78300000000000000,0.7117949346996284,0.6790,0.7069,0.7830,0.7118
747017,6/28/2024,0.67900000000000000,0.3949928924929429,0.78500000000000000,0.6645325687493954,0.6790,0.3950,0.7850,0.6645
747018,6/29/2024,0.67500000000000000,0.6671454587701837,0.78200000000000000,0.6615814778493032,0.6750,0.6671,0.7820,0.6616
747019,6/26/2024,0.73400000000000000,0.7932995752291526,0.77700000000000000,0.6880753084461819,0.7340,0.7933,0.7770,0.6881
747020,6/27/2024,0.6779999999999999,0.6596758089091104,0.77800000000000000,0.6092468845652325,0.6780,0.6597,0.7780,0.6092
747021,6/24/2024,0.73100000000000000,0.7254646997051577,0.77300000000000000,0.5957730725337869,0.7310,0.7255,0.7730,0.5958
747022,6/25/2024,0.73000000000000000,0.8096728456913826,0.76900000000000000,0.6868736666901735,0.7300,0.8097,0.7690,0.6869
747023,6/16/2024,0.73900000000000000,0.56725749882483900,0.76000000000000000,0.5856821798443825,0.7390,0.5673,0.7600,0.5857
747024,6/15/2024,0.74100000000000000,0.72875831272474400,0.75800000000000000,0.6550617521054272,0.7410,0.7288,0.7580,0.6551
747025,6/14/2024,0.74300000000000000,0.5579744950548081,0.76000000000000000,0.5884890835122412,0.7430,0.5580,0.7600,0.5885
747026,6/13/2024,0.70600000000000000,0.6225268989306594,0.76300000000000000,0.6573228340410437,0.7060,0.6225,0.7630,0.6573
747027,6/11/2024,0.71400000000000000,0.5900496373583795,0.76500000000000000,0.5790381926455459,0.7140,0.5900,0.7650,0.5790
747028,6/12/2024,0.71000000000000000,0.8385775590513485,0.76300000000000000,0.7257510259438242,0.7100,0.8386,0.7630,0.7258
747029,6/1/2024,0.66100000000000000,0.6372839481317436,0.74300000000000000,0.5816951116872129,0.6610,0.6373,0.7430,0.5817
747030,6/2/2024,0.66100000000000000,0.70619580959164300,0.74800000000000000,0.6309056824337809,0.6610,0.7062,0.7480,0.6309
747031,5/29/2024,0.72200000000000000,0.6418156730512318,0.74300000000000000,0.6111221206515036,0.7220,0.6418,0.7430,0.6111
747032,5/31/2024,0.6639999999999999,0.7463476814441798,0.74200000000000000,0.55700889347020000,0.6640,0.7463,0.7420,0.5570
747033,5/28/2024,0.7170000000000001,0.6848285350759854,0.74600000000000000,0.6669742390664102,0.7170,0.6848,0.7460,0.6670
747034,5/27/2024,0.71800000000000000,0.6564403226109328,0.74100000000000000,0.6413619525376266,0.7180,0.6564,0.7410,0.6414
747035,5/19/2024,0.67500000000000000,0.6331332770879521,0.75100000000000000,0.6020570209230305,0.6750,0.6331,0.7510,0.6021
747036,5/18/2024,0.6759999999999999,0.6652365040190584,0.75200000000000000,0.7151693562243104,0.6760,0.6652,0.7520,0.7152
747037,5/17/2024,0.6759999999999999,0.6055442205013266,0.74800000000000000,0.6313711910634079,0.6760,0.6055,0.7480,0.6314
747038,5/15/2024,0.6719999999999999,0.6478322575315107,0.74300000000000000,0.6358935886443746,0.6720,0.6478,0.7430,0.6359
747039,7/29/2024,0.6950000000000001,0.8077386280277613,0.76600000000000000,0.7671316360396927,0.6950,0.8077,0.7660,0.7671
747040,5/13/2024,0.6739999999999999,0.6937875243664717,0.75100000000000000,0.60833748563378200,0.6740,0.6938,0.7510,0.6083
747041,5/11/2024,0.71800000000000000,0.7793314303532206,0.74800000000000000,0.4240192994485872,0.7180,0.7793,0.7480,0.4240
747042,5/12/2024,0.7150000000000001,0.7058618660835156,0.75500000000000000,0.6320711989805623,0.7150,0.7059,0.7550,0.6321
747043,5/10/2024,0.7210000000000001,0.7284709242384956,0.75200000000000000,0.6264594860425057,0.7210,0.7285,0.7520,0.6265
747044,5/2/2024,0.73400000000000000,0.6614291426939243,0.75100000000000000,0.7166751801922904,0.7340,0.6614,0.7510,0.7167
747045,4/28/2024,0.61500000000000000,0.6282069776959279,0.77400000000000000,0.5705488809083324,0.6150,0.6282,0.7740,0.5705
747046,4/29/2024,0.7549999999999999,0.7480831955608764,0.77600000000000000,0.7501134319698288,0.7550,0.7481,0.7760,0.7501
747047,4/30/2024,0.74600000000000000,0.6479407684098186,0.76800000000000000,0.6736974113898845,0.7460,0.6479,0.7680,0.6737
747048,5/1/2024,0.7430000000000001,0.6572133389734913,0.76500000000000000,0.6275951088361511,0.7430,0.6572,0.7650,0.6276
747049,4/17/2024,0.62100000000000000,0.69000000000000000,0.77200000000000000,0.77200000000000000,0.6210,0.6900,0.7720,0.7720
747050,4/26/2024,0.61800000000000000,0.7853126855546152,0.78300000000000000,0.64036682191173200,0.6180,0.7853,0.7830,0.6404
747051,4/16/2024,0.62200000000000000,0.92800000000000000,0.75100000000000000,0.69000000000000000,0.6220,0.9280,0.7510,0.6900
747052,4/27/2024,0.62200000000000000,0.6581813786557513,0.77100000000000000,0.7337710086065177,0.6220,0.6582,0.7710,0.7338
747053,4/15/2024,0.60800000000000000,1.03700000000000000,0.73500000000000000,0.88000000000000000,0.6080,1.0370,0.7350,0.8800
747054,4/13/2024,0.82700000000000000,0.84700000000000000,0.6970000000000001,0.52800000000000000,0.8270,0.8470,0.6970,0.5280
747055,4/12/2024,0.80000000000000000,0.44000000000000000,0.71200000000000000,0.72700000000000000,0.8000,0.4400,0.7120,0.7270
747056,4/14/2024,0.83900000000000000,0.60900000000000000,0.71500000000000000,0.49400000000000000,0.8390,0.6090,0.7150,0.4940
747057,4/2/2024,0.75900000000000000,0.75900000000000000,0.8140000000000001,0.8140000000000001,0.7590,0.7590,0.8140,0.8140
747058,4/1/2024,0.79000000000000000,0.79000000000000000,0.83200000000000000,0.83200000000000000,0.7900,0.7900,0.8320,0.8320
747059,4/3/2024,0.73600000000000000,0.6990000000000001,0.72200000000000000,0.26400000000000000,0.7360,0.6990,0.7220,0.2640
747060,3/28/2024,0.74500000000000000,1.00000000000000000,0.74400000000000000,1.00000000000000000,0.7450,1.0000,0.7440,1.0000
747061,9/29/2024,0.71200000000000000,0.7105007958915814,0.72800000000000000,0.7154004677802357,0.7120,0.7105,0.7280,0.7154
747062,3/31/2024,0.53300000000000000,0.53300000000000000,1.0390000000000001,1.0390000000000001,0.5330,0.5330,1.0390,1.0390
747063,3/30/2024,0.37500000000000000,0.37500000000000000,0.9550000000000001,0.9550000000000001,0.3750,0.3750,0.9550,0.9550
747064,9/25/2024,0.74000000000000000,0.8388183412434129,0.72800000000000000,0.6952835792850727,0.7400,0.8388,0.7280,0.6953
747065,9/27/2024,0.7170000000000001,0.6991814500881917,0.72900000000000000,0.6403613629322787,0.7170,0.6992,0.7290,0.6404
747066,9/28/2024,0.7150000000000001,0.64929541738140500,0.72800000000000000,0.6468371211583621,0.7150,0.6493,0.7280,0.6468
747067,9/16/2024,0.77200000000000000,0.6553339147422035,0.71800000000000000,0.6502678706614495,0.7720,0.6553,0.7180,0.6503
747068,9/24/2024,0.74300000000000000,0.6807763461826983,0.72700000000000000,0.6898407235052664,0.7430,0.6808,0.7270,0.6898
747069,9/13/2024,0.77300000000000000,0.6836653703633784,0.71600000000000000,0.6905785658180181,0.7730,0.6837,0.7160,0.6906
747070,9/14/2024,0.77100000000000000,0.6757781200164084,0.71700000000000000,0.6169996008894518,0.7710,0.6758,0.7170,0.6170
747071,9/15/2024,0.76900000000000000,0.8273057272158276,0.71900000000000000,0.72588398938148700,0.7690,0.8273,0.7190,0.7259
747072,9/8/2024,0.7130000000000001,0.7063097956761133,0.71900000000000000,0.6208082759745135,0.7130,0.7063,0.7190,0.6208
747073,9/5/2024,0.7070000000000001,0.8124484103989165,0.72100000000000000,0.6472127734323407,0.7070,0.8124,0.7210,0.6472
747074,9/6/2024,0.7130000000000001,0.7003050911799142,0.71900000000000000,0.6421203568237148,0.7130,0.7003,0.7190,0.6421
747075,9/4/2024,0.70800000000000000,0.8143163222435041,0.72100000000000000,0.72595118193769200,0.7080,0.8143,0.7210,0.7260
747076,9/7/2024,0.71000000000000000,0.6995143453055233,0.71800000000000000,0.6680558863509278,0.7100,0.6995,0.7180,0.6681
747077,8/24/2024,0.6910000000000001,0.7179233469211155,0.72300000000000000,0.7225294280734342,0.6910,0.7179,0.7230,0.7225
747078,8/25/2024,0.6930000000000001,0.7254370311989828,0.72400000000000000,0.6529695430818284,0.6930,0.7254,0.7240,0.6530
747079,9/3/2024,0.71000000000000000,0.8338782687370951,0.72100000000000000,0.6209069903344779,0.7100,0.8339,0.7210,0.6209
747080,8/23/2024,0.69200000000000000,0.7522971690998361,0.72300000000000000,0.61194353935497900,0.6920,0.7523,0.7230,0.6119
747081,8/8/2024,0.73800000000000000,0.7276454778982915,0.7110000000000001,0.7057008915926505,0.7380,0.7276,0.7110,0.7057
747082,8/22/2024,0.74900000000000000,0.6561392633827655,0.72200000000000000,0.6804022725539455,0.7490,0.6561,0.7220,0.6804
747083,8/20/2024,0.75300000000000000,0.6203786250760975,0.72300000000000000,0.6574955221019685,0.7530,0.6204,0.7230,0.6575
747084,8/21/2024,0.75000000000000000,0.6930406173638322,0.72300000000000000,0.6453241212811462,0.7500,0.6930,0.7230,0.6453
747085,8/7/2024,0.7350000000000001,0.66708381926824500,0.71000000000000000,0.6079016994810653,0.7350,0.6671,0.7100,0.6079
747086,8/6/2024,0.7310000000000001,0.6825199195218188,0.7110000000000001,0.73090913326967400,0.7310,0.6825,0.7110,0.7309
747087,8/3/2024,0.6559999999999999,0.7757107519665976,0.71400000000000000,0.5164947536352241,0.6560,0.7757,0.7140,0.5165
747088,8/4/2024,0.6559999999999999,0.8000800740111231,0.71300000000000000,0.6280523617672449,0.6560,0.8001,0.7130,0.6281
747089,8/2/2024,0.65500000000000000,0.6974159817698384,0.71300000000000000,0.6738417838784652,0.6550,0.6974,0.7130,0.6738
747090,9/9/2024,0.7050000000000001,0.7019493011156159,0.71700000000000000,0.7287128834010901,0.7050,0.7019,0.7170,0.7287
747091,7/24/2024,0.7010000000000001,0.7256975079683441,0.71000000000000000,0.8164381844155714,0.7010,0.7257,0.7100,0.8164
747092,8/1/2024,0.65700000000000000,0.7130232844554059,0.71200000000000000,0.7074314474216007,0.6570,0.7130,0.7120,0.7074
747093,7/20/2024,0.69600000000000000,0.7319575042979326,0.71200000000000000,0.6951323251831285,0.6960,0.7320,0.7120,0.6951
747094,7/21/2024,0.6990000000000001,0.7507321985391745,0.71300000000000000,0.6834194230344142,0.6990,0.7507,0.7130,0.6834
747095,7/22/2024,0.7010000000000001,0.6535944109813563,0.71300000000000000,0.6373773953290205,0.7010,0.6536,0.7130,0.6374
747096,7/20/2024,0.69600000000000000,0.6567013203903463,0.71200000000000000,0.7288077271667177,0.6960,0.6567,0.7120,0.7288
747097,7/5/2024,0.75400000000000000,0.6365678765217765,0.71000000000000000,0.60376436493619300,0.7540,0.6366,0.7100,0.6038
747098,7/7/2024,0.75300000000000000,0.5122279831542275,0.7110000000000001,0.6332638353037068,0.7530,0.5122,0.7110,0.6333
747099,7/6/2024,0.75600000000000000,0.6082782441011447,0.7110000000000001,0.7313706659803554,0.7560,0.6083,0.7110,0.7314
747100,7/3/2024,0.71400000000000000,0.7168168838246597,0.71200000000000000,0.60127133444025600,0.7140,0.7168,0.7120,0.6013
747101,6/30/2024,0.65900000000000000,0.6983548689455872,0.71400000000000000,0.70990372195091500,0.6590,0.6984,0.7140,0.7099
747102,7/2/2024,0.7110000000000001,0.81425170109071400,0.71200000000000000,0.6176313471199906,0.7110,0.8143,0.7120,0.6176
747103,7/4/2024,0.71000000000000000,0.67977638249080100,0.7110000000000001,0.6835086419294275,0.7100,0.6798,0.7110,0.6835
747104,6/29/2024,0.6599999999999999,0.6527155968372351,0.7150000000000001,0.59857480419487600,0.6600,0.6527,0.7150,0.5986
747105,6/28/2024,0.66100000000000000,0.7743487300908405,0.7130000000000001,0.6945460099174197,0.6610,0.7743,0.7130,0.6945
747106,6/19/2024,0.67300000000000000,0.6052786116527913,0.71400000000000000,0.6048417634316345,0.6730,0.6053,0.7140,0.6048
747107,6/18/2024,0.6759999999999999,0.7115284807217643,0.71800000000000000,0.7564917562616373,0.6760,0.7115,0.7180,0.7565
747108,6/17/2024,0.6779999999999999,0.6750020825285588,0.7190000000000001,0.5990034502879469,0.6780,0.6750,0.7190,0.5990
747109,6/16/2024,0.6579999999999999,0.7231224189103995,0.7170000000000001,0.7673291664168516,0.6580,0.7231,0.7170,0.7673
747110,6/2/2024,0.6839999999999999,0.71293959151716400,0.72800000000000000,0.7007833690548817,0.6840,0.7129,0.7280,0.7008
747111,6/1/2024,0.67700000000000000,0.7885359868068773,0.72200000000000000,0.5612192138019556,0.6770,0.7885,0.7220,0.5612
747112,6/14/2024,0.65700000000000000,0.7263054685519819,0.70800000000000000,0.5993028064852477,0.6570,0.7263,0.7080,0.5993
747113,6/15/2024,0.65700000000000000,0.6796054939981533,0.7110000000000001,0.6919167802942122,0.6570,0.6796,0.7110,0.6919
747114,5/30/2024,0.6699999999999999,0.6323537611292713,0.72900000000000000,0.7612769014716121,0.6700,0.6324,0.7290,0.7613
747115,5/28/2024,0.6659999999999999,0.6874255785517833,0.73400000000000000,0.58365922951286400,0.6660,0.6874,0.7340,0.5837
747116,5/31/2024,0.67900000000000000,0.72531709741496700,0.72500000000000000,0.6081046594982079,0.6790,0.7253,0.7250,0.6081
747117,5/29/2024,0.66500000000000000,0.6978436373767603,0.73200000000000000,0.6941195620960541,0.6650,0.6978,0.7320,0.6941
747118,5/27/2024,0.65900000000000000,0.6775909007725135,0.73600000000000000,0.65466923826293200,0.6590,0.6776,0.7360,0.6547
747119,5/20/2024,0.72200000000000000,0.5559536307159588,0.73000000000000000,0.6041309092083529,0.7220,0.5560,0.7300,0.6041
747120,5/19/2024,0.71400000000000000,0.6082967982247582,0.73700000000000000,0.7281709697174761,0.7140,0.6083,0.7370,0.7282
747121,5/20/2024,0.72200000000000000,0.8053949208544644,0.73000000000000000,0.57539370720431600,0.7220,0.8054,0.7300,0.5754
747122,5/17/2024,0.7130000000000001,0.71757057902973400,0.74100000000000000,0.5607013316081729,0.7130,0.7176,0.7410,0.5607
747123,5/15/2024,0.7030000000000001,0.6063477938749806,0.74500000000000000,0.59640077624029700,0.7030,0.6063,0.7450,0.5964
747124,5/14/2024,0.7110000000000001,0.5669921802151133,0.74200000000000000,0.5739463389541304,0.7110,0.5670,0.7420,0.5739
747125,4/28/2024,0.71800000000000000,0.6852542534941928,0.81200000000000000,0.6756385696040869,0.7180,0.6853,0.8120,0.6756
747126,5/7/2024,0.73300000000000000,0.5452619474313023,0.74200000000000000,0.5741612515042118,0.7330,0.5453,0.7420,0.5742
747127,5/8/2024,0.73100000000000000,0.5425351519933866,0.74200000000000000,0.5863351131230473,0.7310,0.5425,0.7420,0.5863
747128,5/13/2024,0.71800000000000000,0.5729584065612185,0.74200000000000000,0.5922798041202296,0.7180,0.5730,0.7420,0.5923
747129,4/26/2024,0.73400000000000000,0.8345923563116546,0.82500000000000000,0.6335925925925927,0.7340,0.8346,0.8250,0.6336
747130,4/23/2024,0.6080000000000001,0.7536691995221027,0.82600000000000000,0.85500000000000000,0.6080,0.7537,0.8260,0.8550
747131,4/27/2024,0.7230000000000001,0.8308718391797707,0.82500000000000000,0.6515185185185185,0.7230,0.8309,0.8250,0.6515
747132,4/24/2024,0.5960000000000001,0.7542854700854702,0.82700000000000000,0.5361944444444444,0.5960,0.7543,0.8270,0.5362
